media_id,tweet_id,handle,posted_at,tweet_url,content_type,genre_refs,like_count,retweet_count,engagement,notable_text,description
3_1884603725064396801,1884603726230323599,ICEgov,2025-01-29,https://x.com/ICEgov/status/1884603726230323599,stylized mugshot card,,0,0,0,"ARRESTED AND PENDING REMOVAL; 1/27/2025 | Dallas, Texas; Nestor Alexander Cortez Mejia; CRIMES: Robbery, Extortion; ICE; DALLAS","Square arrest card in ICE's 'ARRESTED AND PENDING REMOVAL' template. The full-bleed background is a high-contrast black-and-white close-up of a hand locked in steel handcuffs with the palm open. A dark overlay sits on the left column and top band. The headline 'ARRESTED AND PENDING REMOVAL' is in bold pale-cyan serif capitals, with white subhead '1/27/2025 | Dallas, Texas'. The name 'Nestor Alexander Cortez Mejia' is in large bold white sans-serif, followed by 'CRIMES:' and two bullets: 'Robbery' and 'Extortion'. The white DHS seal and 'ICE' wordmark are in the lower-left corner; a diagonal red banner in the lower-right reads 'DALLAS'."
3_1890839801927966721,1890839804109090905,ICEgov,2025-02-15,https://x.com/ICEgov/status/1890839804109090905,stylized mugshot card,,0,0,0,"ARRESTED AND PENDING REMOVAL; 2/6/2025 | Austin, TX; Jordan Jesus Hung Mendoza; CRIMES: Suspected TdA gang member, Firearms smuggling; AUSTIN; -THE- WORST FIRST; ICE","Square graphic in ICE's 'THE WORST FIRST' template. The background is a desaturated black-and-white close-up photo of handcuffed hands against a dark body. A red diagonal banner in the top-right corner reads 'AUSTIN' in white serif caps. The top-left headline is light cyan bold sans-serif 'ARRESTED AND PENDING REMOVAL,' with white sub-line '2/6/2025 | Austin, TX.' The name is set large in white bold sans-serif: 'Jordan Jesus Hung Mendoza.' Below is a 'CRIMES:' label with bulleted entries 'Suspected TdA gang member' and 'Firearms smuggling.' The DHS seal and white 'ICE' wordmark appear at bottom left; a red '-THE- WORST FIRST' box at bottom right."
3_1893480976681930753,1893480978867278095,ICEgov,2025-02-23,https://x.com/ICEgov/status/1893480978867278095,stylized mugshot card,,0,0,0,"ARRESTED AND PENDING REMOVAL; 2/13/2025 | Philadelphia, PA; Chi Chon Lei; CRIMES: Sexual exploitation of a minor; Child sexually abusive material; PHILADELPHIA; -THE- WORST FIRST; ICE","Square 'THE WORST FIRST' arrest card. Background is a high-contrast black-and-white close-up of open hands locked in handcuffs, dark gradient on the left. Top-left light-cyan small-caps serif headline 'ARRESTED AND PENDING REMOVAL' with white subline '2/13/2025 | Philadelphia, PA'. Red diagonal corner banner top-right reads 'PHILADELPHIA'. Large bold white name at mid-left, stacked on three lines: 'Chi Chon Lei'. Bold white 'CRIMES:' label with two bullets: 'Sexual exploitation of a minor' and 'Child sexually abusive material'. Bottom-left round DHS seal and white 'ICE' wordmark; bottom-right red box '-THE- WORST FIRST'."
3_1906372701490417664,1906374869379334638,DHSgov,2025-03-30,https://x.com/DHSgov/status/1906374869379334638,headline collage card,,0,0,0,"Washington Examiner - Noem sends warning to illegal immigrants from El Salvador prison with Tren de Aragua members; FOX NEWS - ICE in Boston nabs previously deported Dominican fentanyl trafficker, child rape convict, murderers; Just the News - DHS Secretary Noem says 'gravy train' over at HUD for illegal immigrants; AP - US Homeland Security secretary agrees data-sharing program with Colombia during Bogota visit","News-headline collage graphic arranged as a 2x2 grid with a red, white, and blue border and a navy footer bar bearing the white DHS seal. Each quadrant pairs a news outlet's logo with one of its headlines over a faded background photo: top-left, 'Washington Examiner' over 'Noem sends warning to illegal immigrants from El Salvador prison with Tren de Aragua members'; top-right, 'FOX NEWS' over 'ICE in Boston nabs previously deported Dominican fentanyl trafficker, child rape convict, murderers'; bottom-left, 'Just the News.' over 'DHS Secretary Noem says ‘gravy train’ over at HUD for illegal immigrants' (with a faded photo of Noem in a CBP cap and police vest); bottom-right, the 'AP' logo over 'US Homeland Security secretary agrees data-sharing program with Colombia during Bogota visit.' The tweet caption reads 'America First.'"
3_1984243943144361984,1984243946055160124,ICEgov,2025-10-31,https://x.com/ICEgov/status/1984243946055160124,statement graphic,,0,0,0,Univision reported that this 19-year-old illegal alien died in custody Oct. 20. He's still in custody and very much alive...; Bottom line: This is just dangerous journalism and misinformation.,"Text-statement card, the second image in a two-image thread. On a dark navy background with a torn-newspaper texture strip along the bottom, the white DHS seal and bold white serif 'ICE' wordmark sit at top center. The body is a thin-bordered box containing a multi-paragraph white serif statement: 'Univision reported that this 19-year-old illegal alien died in custody Oct. 20. He's still in custody and very much alive, sitting in medical, and claiming to be a juvenile. Following a fainting episode described as a seizure, another alien witness must have called a family member who then called the media. The media states that he is presumed dead, likely because he was getting medical care away from other detainees. Bottom line: This is just dangerous journalism and misinformation.'"
3_1950542105421426690,1950542110807011606,ICEgov,2025-07-30,https://x.com/ICEgov/status/1950542110807011606,stylized mugshot card,'DETAINED'/BUSTED status-stamp card,0,0,0,"DETAINED; Blanca Ochoa Tello; WHEN OFFICIALS ARRESTED HER, THEY FOUND APPROXIMATELY 20,000 FENTANYL PILLS IN HER VEHICLE; DENVER","Single-subject 'DETAINED' card in ICE Denver's template: medium-blue background with faint topographic-line texture. The centered square photograph is an intake-style portrait of a woman with dark hair pulled back (some strands loose), looking at the camera in front of a white door. A bold red banner across the bottom of the photo carries large white all-caps text 'DETAINED.' Below, large white serif type gives the name 'Blanca Ochoa Tello', followed by smaller white text 'WHEN OFFICIALS ARRESTED HER, THEY FOUND APPROXIMATELY 20,000 FENTANYL PILLS IN HER VEHICLE.' (the words 'fentanyl pills in her vehicle' bolded). Beneath that, spaced-out faint capitals read 'DENVER', and at the bottom is the DHS seal beside the white wordmark 'U.S. Immigration and Customs Enforcement.' The accompanying tweet text names a different subject, Jacinto Gonzalez-Perez, and refers to sanctuary cities; the on-image content shows Blanca Ochoa Tello."
3_1883303990818930688,1883303993033605143,ICEgov,2025-01-26,https://x.com/ICEgov/status/1883303993033605143,stylized mugshot card,,0,0,0,"ARRESTED AND PENDING REMOVAL; 1/22/2025 | Denver, CO; Arturo Alejandro Silvestre-Mendiola; CRIMES: Felony drug possession, Intent to distribute a controlled substance; ICE; DENVER FIELD OFFICE","Arrest card in ICE's 'ARRESTED AND PENDING REMOVAL' template, in a near-square crop. The full-bleed background is a high-contrast black-and-white close-up of a hand locked in steel handcuffs with an open palm. A dark overlay covers the left column and top band. The headline 'ARRESTED AND PENDING REMOVAL' is in bold pale-cyan serif capitals, with white subhead '1/22/2025 | Denver, CO'. The name 'Arturo Alejandro Silvestre-Mendiola' is in large bold white sans-serif, followed by 'CRIMES:' and two bullets: 'Felony drug possession' and 'Intent to distribute a controlled substance'. The white DHS seal and 'ICE' wordmark are in the lower-left; a diagonal red banner in the lower-right reads 'DENVER FIELD OFFICE'. The accompanying tweet thanks the Denver Police Department for assistance."
3_1910815278281207808,1910815280009261331,ICEgov,2025-04-11,https://x.com/ICEgov/status/1910815280009261331,infographic,,0,0,0,"If you're the victim of a crime linked to immigration, we're here to HELP; 1-855-48-VOICE; ICE.GOV/VOICE; VOICE - Victims of Immigration Crime Engagement","Graphic for ICE's VOICE (Victims of Immigration Crime Engagement) program, in portrait format. The left third is a teal and blue color block over a faint photo, carrying large white sans-serif text: 'If you're the victim of a crime linked to immigration, we're here to' followed by 'HELP' in large bold white caps. The center and right show a warm-toned stock photograph of two people's hands clasped together (one person seated, the other reaching out), with an orange angular shape in the lower-right corner. A white footer bar runs across the bottom with the phone number '1-855-48-VOICE' (blue) and 'ICE.GOV/VOICE' (orange), beside the VOICE logo (a stylized blue 'V' checkmark) and the wordmark 'VOICE - VICTIMS OF IMMIGRATION CRIME ENGAGEMENT.'"
3_1806679948335210496,1806679969566752841,DHSgov,2024-06-28,https://x.com/DHSgov/status/1806679969566752841,infographic,,0,0,0,President Biden's Presidential Proclamation and Joint DHS-DOJ Interim Final Rule Cut Encounters at Southwest Border by Over 40 Percent in First Three Weeks; FACT SHEET,'FACT SHEET' title-card graphic on a solid medium-blue background. Large centered white serif text reads: 'President Biden's Presidential Proclamation and Joint DHS-DOJ Interim Final Rule Cut Encounters at Southwest Border by Over 40 Percent in First Three Weeks.' The white circular DHS (U.S. Department of Homeland Security) seal sits to the right of the text. A thin horizontal red rule separates the headline from a bold all-caps white word 'FACT SHEET' at the bottom with a drop shadow. No photographs; purely typographic.
3_2003288708124971008,2003288846772174917,ICEgov,2025-12-23,https://x.com/ICEgov/status/2003288846772174917,stylized mugshot card,rogues-gallery / 'Worst of the Week' recurring series,0,0,0,Worst of the Week; Kidnapping; Murder; Drug Trafficking; Aggravated Assault; Child Sexual Exploitation; Killing Family Member; Larceny; ice.gov/WoW,"A vertical card on a black ribbed background. Seven booking-style photographs are arranged in two rows (four across the top, three near the middle and bottom), each in a thin frame with a dark caption bar naming a crime. Top row labels: 'Kidnapping', 'Murder', 'Drug Trafficking', 'Aggravated Assault'. Lower group labels: 'Child Sexual Exploitation', 'Killing Family Member', 'Larceny'. The subjects are men and women of varying apparent ethnicities. Centered between the rows is a large title in white serif: 'Worst' over 'Week', with 'of the' in white on a red angled banner. Bottom-left is a red banner with the URL 'ice.gov/WoW'; bottom-right is the DHS seal and white 'ICE' wordmark. The tweet text reads, in part, 'these are the criminal illegal aliens you are standing with.'"
3_1911509819602636800,1911509821896941992,ICEgov,2025-04-13,https://x.com/ICEgov/status/1911509821896941992,infographic,,0,0,0,"If you're the victim of a crime linked to immigration, we're here to HELP; 1-855-48-VOICE; ICE.GOV/VOICE; VICTIMS OF IMMIGRATION CRIME ENGAGEMENT","Graphic in portrait orientation. The right two-thirds is a warm-toned photograph of two pairs of hands clasped together, with a blurred seated person in a light blue top in the background. A blue translucent panel on the left holds white text: 'If you're the victim of a crime linked to immigration, we're here to' followed by a large bold 'HELP'. An orange angled shape sits at the right edge. A white band across the bottom contains '1-855-48-VOICE' and 'ICE.GOV/VOICE' (with 'VOICE' in orange) beside a stylized blue 'V' logo and the text 'VOICE, VICTIMS OF IMMIGRATION CRIME ENGAGEMENT'."
3_1806064895395246080,1806064916597485733,DHSgov,2024-06-26,https://x.com/DHSgov/status/1806064916597485733,employee spotlight graphic,,0,0,0,"DHS Celebrates National Immigrant Heritage Month; ""My immigrant story starts with my father immigrating to the United States in 1947...he started out in Idaho as a sheepherder...returned to his hometown in the Basque country to find a wife...""; Stacey L., TSA, Transportation Security Officer, 2nd generation from Spain","Graphic with a deep navy-blue background, a faint large American-flag watermark, and the white bold headline 'DHS Celebrates National Immigrant Heritage Month' at top. Centered is a rectangular color photo of three women posing together; the middle woman wears a black cap and gown and holds a diploma, flanked by two other women in casual and business-casual dress, standing outdoors near a storefront. Below a large white quotation mark, the white text reads: ""My immigrant story starts with my father immigrating to the United States in 1947. He immigrated to the American West for a job and a better life. He started out in Idaho as a sheepherder. Later on, after three years, he found a good job working for Kennecott Copper Mine in Utah. In 1959 he returned to his hometown in the Basque country to find a wife. He met and married my mother and brought her back to the United States where they had five children."" A blue rounded banner at bottom-left reads: 'Stacey L. / TSA, Transportation Security Officer / 2nd generation from Spain.' The circular DHS seal is at bottom-right."
3_1993137627671695360,1993137632532934875,ICEgov,2025-11-25,https://x.com/ICEgov/status/1993137632532934875,wanted/arrest card,graffiti/grunge street-gang aesthetic,0,0,0,MS-13 La Mara Salvatrucha; GANG ARREST; Wilmer Alexy Garcia-Manzanarez; Wanted for Murder in El Salvador; Burglary; Menacing/intimidation with a weapon; DUI; Driving without a license; ICE,"Card built over an arrest photograph. The base photo shows a handcuffed Hispanic man in a white t-shirt and purple shorts (hands behind back) standing between two armed police officers in gray digital-camo uniforms, body armor, and patrol caps; the officer at right holds a rifle. Behind them is a wall bearing a blue-and-white 'POLICIA' shield. Across the image in large distressed cream and tan brush lettering are the words 'GANG' (top left, diagonal) and 'ARREST' (bottom right, diagonal). The top-right corner has a black banner reading 'MS-13 / La Mara Salvatrucha' in white serif type. A semi-transparent dark-red panel at lower left reads in white sans-serif: 'Wilmer Alexy Garcia-Manzanarez' followed by bulleted charges: 'Wanted for Murder in El Salvador, Burglary, Menacing/intimidation with a weapon, DUI, Driving without a license.' The white DHS seal and 'ICE' wordmark sit at the bottom right."
3_1906360961008545792,1906360962648555719,ICEgov,2025-03-30,https://x.com/ICEgov/status/1906360962648555719,stylized mugshot card,wanted/rogues-gallery card,0,0,0,"TdA ARREST; Elvis Duglas Duarn-Suniaga; FUGITIVE, RECEIVING STOLEN PROPERTY, ASSAULT, FORCED ABDUCTION & DRUG POSSESSION; Tren de Aragua","Card in square format. A blue header bar carries the headline 'TdA ARREST' in large yellow and gold serif caps. The center is a blurred in-custody photo of a young man in a lime-green intake top, beside an officer in dark blue with his back turned, in an institutional corridor. Overlaid at left in bold white sans-serif is the name across four lines: 'Elvis Duglas Duarn-Suniaga.' A red banner across the lower center lists charges in white caps: 'FUGITIVE, RECEIVING STOLEN PROPERTY, ASSAULT, FORCED ABDUCTION & DRUG POSSESSION.' A bottom blue footer bar shows the circular DHS seal with 'U.S. Immigration and Customs Enforcement' (white) at left and 'Tren de Aragua' in gold serif at right."
3_1992639486874804225,1992639490104430721,ICEgov,2025-11-23,https://x.com/ICEgov/status/1992639490104430721,infographic,,0,0,0,ICE local and state law enforcement PARTNER PROGRAMS; Jail Enforcement Model; Task Force Model; Warrant Service Officer; ICE.gov/287g,"Poster on a dark navy mottled background. The headline at top reads, in small white caps, 'ICE local and state law enforcement' above a large white serif title 'PARTNER PROGRAMS.' Down the left side are three rounded thumbnail photos, each tinted a different color: a red-tinted image of hands gripping jail bars; a blue-tinted image of an officer in a 'POLICE' vest; a desaturated image of a hand signing a document. To the right of each thumbnail is a bold serif subhead with body text: 'Jail Enforcement Model - ID and process removable aliens you arrest with active or pending criminal charges.'; 'Task Force Model - Allows your officers to enforce limited immigration authority in certain situations.'; 'Warrant Service Officer - Serve and carry out administrative warrants against illegal aliens.' Bottom left has the circular DHS seal with 'U.S. Immigration and Customs Enforcement'; bottom right reads 'ICE.gov/287g' in white serif."
3_1961157196202352640,1961157200216301665,ICEgov,2025-08-28,https://x.com/ICEgov/status/1961157200216301665,stylized mugshot card,rogues-gallery / mugshot grid,0,0,0,"Worst of the Week; ice.gov/WoW; crime labels: DUI w/ a Child, Drug Possession, Rape, Fraud, Distributing Controlled Substance, Child Abuse, Stalking, Poisoning, DUI, Assault w/ Firearm, Attempted Murder, Obscenity to a Child","A designed 'Worst of the Week' rogues-gallery collage card in portrait format on a black textured background. Twelve booking-style mugshots of individuals are arranged in a grid (four columns, three rows), with the center two slots occupied by the title block and one by the agency seal. Each photo has a caption bar naming an alleged crime: top row 'DUI w/ a Child', 'Drug Possession', 'Rape', 'Fraud'; second row 'Distributing Controlled Substance', then title, then 'Child Abuse'; third row 'Stalking', then title, then 'Poisoning'; bottom row 'DUI', 'Assault w/ Firearm', 'Attempted Murder', 'Obscenity to a Child'. The subjects appear to be of varied ages, ethnicities and include at least one woman (captioned 'DUI'), photographed against jail/booking backgrounds. The centerpiece is large white serif branding 'Worst of the Week' with 'of the' on a red banner. A bottom-left red bar shows the URL 'ice.gov/WoW' in white; bottom-right shows the round DHS seal and 'ICE' wordmark."
3_1861843434031497216,1861843455422439676,DHSgov,2024-11-27,https://x.com/DHSgov/status/1861843455422439676,thank-you graphic,,0,0,0,CBP | Thank you to our CBP workforce for safeguarding our borders and securing lawful trade and travel. | #5DaysofThanks,"Landscape graphic. The right portion is a color photograph of a woman seated in a booth or vehicle. She wears a dark ball cap embroidered 'CBP', a black jacket with a 'POLICE OFFICER' nameplate (the name 'V. Rodriguez' is partially visible) and a badge, and she is holding a shoulder radio microphone near her mouth. A semi-transparent green block covers the left portion. The letters 'CBP' appear in large green capitals across the top. A green horizontal banner in the lower left carries white text: 'Thank you to our CBP workforce for safeguarding our borders and securing lawful trade and travel.' Below it, in black text, is '#5DaysofThanks'. The circular blue U.S. Department of Homeland Security seal is in the bottom-right corner."
3_1890744393558065154,1890744395479027831,ICEgov,2025-02-15,https://x.com/ICEgov/status/1890744395479027831,stylized arrest card,,0,0,0,"ARRESTED AND PENDING REMOVAL; 2/5/2025 | Manchester, NH; Ronald Jose Reyes Ollarvides; CRIME: Known TdA gang member, Robbery, Larceny; NEW ENGLAND; -THE- WORST FIRST; ICE","Square graphic in the ICE 'THE WORST FIRST' template. The background is a desaturated, high-contrast black-and-white close-up of handcuffed human hands against a dark torso. A red diagonal corner banner reads 'NEW ENGLAND' in white serif capitals. The top-left headline is in light cyan: 'ARRESTED AND PENDING REMOVAL', with a white sub-line '2/5/2025 | Manchester, NH.' A large white name reads 'Ronald Jose Reyes Ollarvides.' Below, a 'CRIME:' label lists bulleted entries 'Known TdA gang member,' 'Robbery,' and 'Larceny.' The DHS seal and white 'ICE' wordmark are at the bottom left; a red '-THE- WORST FIRST' box is at the bottom right."
3_2005822452262166528,2005822456079016149,ICEgov,2025-12-30,https://x.com/ICEgov/status/2005822456079016149,infographic,,0,0,0,Number of law enforcement officers needed to arrest a criminal alien: UNCOOPERATIVE JURISDICTIONS 8 to 10 / COOPERATIVE JURISDICTIONS 2; ICE.gov/detainers,"Vertical infographic. The background is a dark charcoal-black asphalt-like texture, with a faint photograph of a pair of dark metal handcuffs lying in the lower center. The white headline at top reads 'Number of law enforcement officers needed to arrest a criminal alien:'. Below are two angled banner labels: a red banner 'UNCOOPERATIVE JURISDICTIONS' on the left and a blue banner 'COOPERATIVE JURISDICTIONS' on the right, separated by a vertical divider. Under the red side is the numeral '8 to 10' with body text: 'ICE needs more officers to help protect the public from unpredictable behavior by an at-large criminal attempting to evade justice.' Under the blue side is the numeral '2' with body text: 'ICE can arrest a criminal alien with as few as two officers in a safe, controlled location, like a jail or court lockup area.' Bottom-left has the DHS seal and 'U.S. Immigration and Customs Enforcement'; bottom-right the URL 'ICE.gov/detainers'."
3_1806731537645207552,1806731558784496120,DHSgov,2024-06-28,https://x.com/DHSgov/status/1806731558784496120,employee spotlight graphic,,0,0,0,"DHS Celebrates National Immigrant Heritage Month; ""My entire life in the U.S. is dedicated to showing my gratitude for the opportunity to live in the greatest country on Earth...""; Yahor S., CBP, Customs and Border Protection Officer, 1st generation from Republic of Belarus","DHS 'National Immigrant Heritage Month' spotlight card with a deep navy-blue background and a faint large American flag as a watermark. The white headline at top reads 'DHS Celebrates National Immigrant Heritage Month.' Centered is a rectangular portrait of a man in a dark CBP (Customs and Border Protection) uniform with a badge, standing in front of an American flag and a second flag, name tape partly visible. Below a large white quotation mark is text in white serif: ""My entire life in the U.S. is dedicated to showing my gratitude for the opportunity to live in the greatest country on Earth. Every day, I am thankful for the chance and the green card we received in 2013. I have achieved a lot and aim to achieve even more, contributing to making the U.S. stronger and more resilient."" A blue rounded banner at bottom-left reads: 'Yahor S. / CBP, Customs and Border Protection Officer / 1st generation from Republic of Belarus.' The circular DHS seal is at bottom-right."
3_1893813212283314176,1893813214527275275,ICEgov,2025-02-24,https://x.com/ICEgov/status/1893813214527275275,stylized mugshot card,,0,0,0,"ARRESTED AND PENDING REMOVAL; 2/14/2025 | San Diego, CA; Mirna Elisabeth Villatra-Rivas; CRIMES: Drug trafficking; SAN DIEGO; -THE- WORST FIRST; ICE","Square graphic from ICE's 'THE WORST FIRST' arrest-card series. The background is a high-contrast black-and-white close-up of two open hands in metal handcuffs, with a dark gradient on the left. Top-left light-cyan small-caps serif headline reads 'ARRESTED AND PENDING REMOVAL' with white subline '2/14/2025 | San Diego, CA'. A red diagonal corner banner at top-right reads 'SAN DIEGO' in white serif caps. A large white sans-serif name at mid-left reads 'Mirna Elisabeth Villatra-Rivas'. Below is a white 'CRIMES' label and a bullet: 'Drug trafficking'. Bottom-left has the round DHS seal and white 'ICE' wordmark; bottom-right a red box with '-THE- WORST FIRST'."
3_1910060516333998080,1910060518057931136,ICEgov,2025-04-09,https://x.com/ICEgov/status/1910060518057931136,infographic,,0,0,0,Sharing timely & relevant information with law enforcement partners around the world.; LAW ENFORCEMENT SUPPORT CENTER; ICE.gov/LESC,"Square graphic for ICE's Law Enforcement Support Center (LESC), in a high-contrast black-and-white style with blue and red accents. The right side shows a black-and-white photo of a man wearing eyeglasses and a telephone headset, in profile, looking toward a screen. The left and background are darkened and overlaid with faint blue digits ('001', '1', '0'). Upper left carries the circular DHS seal and 'U.S. Immigration and Customs Enforcement' in white. Mid-left white serif text reads 'Sharing timely & relevant information with law enforcement partners' with 'around the world.' in blue italics. The lower-left has the headline 'LAW ENFORCEMENT' (white) 'SUPPORT' (blue) 'CENTER' (white), with three red slashes and the URL 'ICE.gov/LESC.'"
3_1893420669947265026,1893420684438544593,ICEgov,2025-02-22,https://x.com/ICEgov/status/1893420684438544593,stylized booking card,,0,0,0,"ARRESTED AND PENDING REMOVAL; 2/17/2025 | Chicago, IL; Thang Lam Kap; CRIME: Child molestation; CHICAGO; -THE- WORST FIRST; ICE","Square graphic in the ICE 'THE WORST FIRST' template. The background is a desaturated, high-contrast black-and-white close-up of handcuffed human hands against a dark torso. A red diagonal banner across the top-right corner reads 'CHICAGO' in white serif capitals. The top-left headline is in light cyan bold sans-serif capitals, 'ARRESTED AND PENDING REMOVAL', with a white sub-line '2/17/2025 | Chicago , IL.' The name 'Thang Lam Kap' appears large in white bold sans-serif. Beneath is the white 'CRIME:' label and one bulleted charge: 'Child molestation.' The bottom left shows the DHS seal and white 'ICE' wordmark; the bottom right is a red box with '-THE- WORST FIRST' in white serif."
3_1884724499557253120,1884724501658624402,ICEgov,2025-01-29,https://x.com/ICEgov/status/1884724501658624402,stylized booking card,,0,0,0,"ARRESTED AND PENDING REMOVAL; 1/26/2025 | Dallas, TX; Cesar Mendoza Gonzalez; CRIME: Possession of a controlled substance; ICE; DALLAS","ICE card in the 'ARRESTED AND PENDING REMOVAL' template. The full-bleed background is a high-contrast black-and-white close-up photograph of a person's hand cuffed in steel handcuffs, with the open palm facing up and the cuff and chain on the right. Over a darkened black overlay on the left, the headline 'ARRESTED AND PENDING REMOVAL' is set in bold pale cyan serif capitals at top, with a subhead in white sans-serif reading '1/26/2025 | Dallas, TX'. Below, the name 'Cesar Mendoza Gonzalez' appears in large bold white sans-serif, followed by 'CRIME:' and a bullet 'Possession of a controlled substance.' The white DHS/ICE seal and 'ICE' wordmark sit in the lower-left corner. A diagonal red banner in the lower-right reads 'DALLAS'."
3_1893752908170043392,1893752910195950016,ICEgov,2025-02-23,https://x.com/ICEgov/status/1893752910195950016,stylized booking card,,0,0,0,"ARRESTED AND PENDING REMOVAL; 2/13/2025 | Houston, TX; Rogelio Hernandez; CRIME: Aggravated child sexual assault; HOUSTON; -THE- WORST FIRST; ICE","Square 'THE WORST FIRST' card in the standard template. The background is a high-contrast black-and-white close-up of open hands locked in metal handcuffs, with a dark gradient on the left side. Top-left light-cyan small-caps serif headline 'ARRESTED AND PENDING REMOVAL' with white subline '2/13/2025 | Houston, TX'. A red diagonal corner banner at top-right reads 'HOUSTON'. Large bold white name at mid-left: 'Rogelio Hernandez'. Bold white 'CRIME:' label with the bullet 'Aggravated child sexual assault'. The bottom-left has a round DHS seal and white 'ICE' wordmark; the bottom-right has a red box reading '-THE- WORST FIRST'."
3_1884753588905259008,1884753590473850983,ICEgov,2025-01-30,https://x.com/ICEgov/status/1884753590473850983,stylized booking card,,0,0,0,"ARRESTED AND PENDING REMOVAL; 1/26/2025 | Houston, TX; Salvadoran MS-13 Gang Member; CRIMES: Terrorism, Aggravated assault w/deadly weapon; HOUSTON; ICE","Square graphic in ICE's 'THE WORST FIRST' template, with a large red diagonal 'HOUSTON' banner across the bottom-right corner. The background is a desaturated, high-contrast black-and-white close-up of handcuffed human hands against a dark torso. The top-left headline is light cyan bold sans-serif 'ARRESTED AND PENDING REMOVAL,' with the white sub-line '1/26/2025 | Houston, TX.' Large white bold sans-serif reads 'Salvadoran MS-13 Gang Member.' Below is a 'CRIMES:' label with the bulleted charges 'Terrorism' and 'Aggravated assault w/deadly weapon.' The DHS seal and white 'ICE' wordmark appear at bottom left."
3_1602694844115206145,1602695021878181888,USCIS,2022-12-13,https://x.com/USCIS/status/1602695021878181888,PSA slogan graphic,,0,0,0,"When mailing a form, do not send an original document unless filing instructions specifically ask for it. / For more information visit uscis.gov/forms. / U.S. Citizenship and Immigration Services","Flat-design landscape graphic in USCIS house style on a white background. The top left carries the official seal and stacked wordmark 'U.S. Citizenship and Immigration Services' (with the DHS seal). The left two-thirds is a bold red sans-serif headline reading 'When mailing a form, do not send an original document unless filing instructions specifically ask for it.' On the right is a large flat navy-blue vector illustration of a residential mailbox on a post with its red flag raised. Across the bottom runs a full-width navy banner with white bold text: 'For more information visit uscis.gov/forms.' The image is a vector illustration with typography, not a photo."
3_1991507401938251776,1991507405243343124,ICEgov,2025-11-20,https://x.com/ICEgov/status/1991507405243343124,recruitment poster,Lady Justice / Themis iconography,0,0,0,Join us at our virtual job fair. November 20; 11 a.m. - 1 p.m. or 5 p.m. - 7 p.m.; ICE Office of the Principal Legal Advisor; ICE.gov/careers,"Recruitment graphic for ICE's Office of the Principal Legal Advisor (OPLA) virtual job fair. The upper two-thirds is a warm, golden, softly-lit image of a bronze blindfolded Lady Justice statue holding aloft the scales of justice in her right hand, with a billowing American flag across the upper-left of the frame and a sunlit window in the background; the palette is gold and orange. The lower third is a dark navy band with centered white serif text: 'Join us at our virtual job fair.' and a large 'November 20' with the times '11 a.m. - 1 p.m. or 5 p.m. - 7 p.m.' to its right. The bottom left shows the DHS seal and 'ICE | Office of the Principal Legal Advisor'; the bottom right reads 'ICE.gov/careers' in gold serif. The tweet lists hiring cities for OPLA general attorney roles."
3_1893752907964559361,1893752910195950016,ICEgov,2025-02-23,https://x.com/ICEgov/status/1893752910195950016,stylized booking card,,0,0,0,"ARRESTED AND PENDING REMOVAL; 2/12/2025 | St. Paul, MN; Sergio Angel Montes-Sanchez; CRIME: Criminal sexual conduct; ST. PAUL; -THE- WORST FIRST; ICE","A square 'THE WORST FIRST' card. The background is a desaturated black-and-white photograph of an adult man: bald, with a goatee, wearing a dark jacket, shown from the chest up against a tiled or brick interior wall. A dark gradient is on the left behind the text. Top-left light-cyan small-caps serif headline 'ARRESTED AND PENDING REMOVAL' with white subline '2/12/2025 | St. Paul, MN'. A red diagonal banner at top-right reads 'ST. PAUL'. Large bold white name at left: 'Sergio Angel Montes-Sanchez'. Bold white 'CRIME:' label with bullet 'Criminal sexual conduct'. A round DHS seal and white 'ICE' wordmark are at bottom-left; a red box at bottom-right reads '-THE- WORST FIRST'."
3_1884754700362207233,1884754701993877595,ICEgov,2025-01-30,https://x.com/ICEgov/status/1884754701993877595,stylized booking card,,0,0,0,"ARRESTED AND PENDING REMOVAL; 1/26/2025 | Houston, TX; Mexican National; CRIMES: Aggravated assault with a deadly weapon, Possession of a controlled substance; HOUSTON; ICE","A square graphic in the 'THE WORST FIRST' template, this version without the small red corner banner and with a large red diagonal 'HOUSTON' banner across the bottom-right corner. The background is a desaturated, high-contrast black-and-white close-up photograph of handcuffed hands against a dark body. The top-left headline is light cyan bold sans-serif 'ARRESTED AND PENDING REMOVAL,' with white sub-line '1/26/2025 | Houston, TX.' In place of a name, large white bold sans-serif reads 'Mexican National.' Below is a 'CRIMES:' label with bulleted charges 'Aggravated assault with a deadly weapon' and 'Possession of a controlled substance.' The DHS seal and white 'ICE' wordmark are at bottom left."
